filepaths,labels,data set,scientific name,order
train/CRESTED SHRIKETIT/019.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/045.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/022.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/005.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/018.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/036.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/006.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/011.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/047.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/024.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/042.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/027.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/029.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/017.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/008.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/037.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/035.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/007.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/030.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/048.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/032.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/033.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/031.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/009.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/012.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/063.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/069.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/044.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/040.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/050.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/043.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/053.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/038.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/046.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/058.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/052.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/026.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/021.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/056.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/020.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/055.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/051.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/065.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/054.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/041.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/057.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/059.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/062.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/072.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/064.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/075.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/066.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/070.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/060.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/073.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/068.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/039.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/076.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/049.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/061.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/067.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/071.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/074.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/025.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/077.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/028.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/079.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/149.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/111.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/098.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/083.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/090.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/124.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/113.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/099.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/085.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/088.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/108.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/097.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/096.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/091.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/105.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/118.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/094.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/095.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/147.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/114.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/081.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/104.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/110.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/082.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/084.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/100.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/115.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/092.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/101.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/102.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/106.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/116.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/107.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/112.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/103.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/109.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/089.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/141.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/093.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/154.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/130.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/123.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/133.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/125.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/136.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/127.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/131.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/121.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/128.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/144.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/120.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/126.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/129.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/122.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/138.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/132.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/135.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/137.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/134.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/151.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/146.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/143.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/142.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/152.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/117.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/145.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/140.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/139.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/148.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/119.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/156.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/086.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/155.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/150.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/087.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/080.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/CRESTED SHRIKETIT/153.jpg,CRESTED SHRIKETIT,train,falcunculus frontatus,sparrows
train/DOUBLE BARRED FINCH/007.jpg,DOUBLE BARRED FINCH,train,taeniopygia bichenovii,sparrows
train/DOUBLE BARRED FINCH/006.jpg,DOUBLE BARRED FINCH,train,taeniopygia bichenovii,sparrows
train/DOUBLE BARRED FINCH/002.jpg,DOUBLE BARRED FINCH,train,taeniopygia bichenovii,sparrows
train/DOUBLE BARRED FINCH/022.jpg,DOUBLE BARRED FINCH,train,taeniopygia bichenovii,sparrows
train/DOUBLE BARRED FINCH/017.jpg,DOUBLE BARRED FINCH,train,taeniopygia bichenovii,sparrows
train/DOUBLE BARRED FINCH/005.jpg,DOUBLE BARRED FINCH,train,taeniopygia bichenovii,sparrows
train/DOUBLE BARRED FINCH/025.jpg,DOUBLE BARRED FINCH,train,taeniopygia bichenovii,sparrows
train/DOUBLE BARRED FINCH/027.jpg,DOUBLE BARRED FINCH,train,taeniopygia bichenovii,sparrows
train/DOUBLE BARRED FINCH/011.jpg,DOUBLE BARRED FINCH,train,taeniopygia bichenovii,sparrows
train/DOUBLE BARRED FINCH/012.jpg,DOUBLE BARRED FINCH,train,taeniopygia bichenovii,sparrows
train/DOUBLE BARRED FINCH/013.jpg,DOUBLE BARRED FINCH,train,taeniopygia bichenovii,sparrows
train/DOUBLE BARRED FINCH/033.jpg,DOUBLE BARRED FINCH,train,taeniopygia bichenovii,sparrows
train/DOUBLE BARRED FINCH/004.jpg,DOUBLE BARRED FINCH,train,taeniopygia bichenovii,sparrows
train/DOUBLE BARRED FINCH/003.jpg,DOUBLE BARRED FINCH,train,taeniopygia bichenovii,sparrows
train/DOUBLE BARRED FINCH/010.jpg,DOUBLE BARRED FINCH,train,taeniopygia bichenovii,sparrows
train/DOUBLE BARRED FINCH/036.jpg,DOUBLE BARRED FINCH,train,taeniopygia bichenovii,sparrows
train/DOUBLE BARRED FINCH/029.jpg,DOUBLE BARRED FINCH,train,taeniopygia bichenovii,sparrows
train/DOUBLE BARRED FINCH/001.jpg,DOUBLE BARRED FINCH,train,taeniopygia bichenovii,sparrows
train/DOUBLE BARRED FINCH/040.jpg,DOUBLE BARRED FINCH,train,taeniopygia bichenovii,sparrows
train/DOUBLE BARRED FINCH/031.jpg,DOUBLE BARRED FINCH,train,taeniopygia bichenovii,sparrows
train/DOUBLE BARRED FINCH/032.jpg,DOUBLE BARRED FINCH,train,taeniopygia bichenovii,sparrows
train/DOUBLE BARRED FINCH/034.jpg,DOUBLE BARRED FINCH,train,taeniopygia bichenovii,sparrows
train/DOUBLE BARRED FINCH/019.jpg,DOUBLE BARRED FINCH,train,taeniopygia bichenovii,sparrows
train/DOUBLE BARRED FINCH/035.jpg,DOUBLE BARRED FINCH,train,taeniopygia bichenovii,sparrows
train/DOUBLE BARRED FINCH/016.jpg,DOUBLE BARRED FINCH,train,taeniopygia bichenovii,sparrows
train/DOUBLE BARRED FINCH/015.jpg,DOUBLE BARRED FINCH,train,taeniopygia bichenovii,sparrows
train/DOUBLE BARRED FINCH/074.jpg,DOUBLE BARRED FINCH,train,taeniopygia bichenovii,sparrows
train/DOUBLE BARRED FINCH/018.jpg,DOUBLE BARRED FINCH,train,taeniopygia bichenovii,sparrows
train/DOUBLE BARRED FINCH/024.jpg,DOUBLE BARRED FINCH,train,taeniopygia bichenovii,sparrows
train/DOUBLE BARRED FINCH/039.jpg,DOUBLE BARRED FINCH,train,taeniopygia bichenovii,sparrows
train/DOUBLE BARRED FINCH/030.jpg,DOUBLE BARRED FINCH,train,taeniopygia bichenovii,sparrows
train/DOUBLE BARRED FINCH/049.jpg,DOUBLE BARRED FINCH,train,taeniopygia bichenovii,sparrows
train/DOUBLE BARRED FINCH/042.jpg,DOUBLE BARRED FINCH,train,taeniopygia bichenovii,sparrows
train/DOUBLE BARRED FINCH/008.jpg,DOUBLE BARRED FINCH,train,taeniopygia bichenovii,sparrows
train/DOUBLE BARRED FINCH/009.jpg,DOUBLE BARRED FINCH,train,taeniopygia bichenovii,sparrows
train/DOUBLE BARRED FINCH/038.jpg,DOUBLE BARRED FINCH,train,taeniopygia bichenovii,sparrows
train/DOUBLE BARRED FINCH/066.jpg,DOUBLE BARRED FINCH,train,taeniopygia bichenovii,sparrows
train/DOUBLE BARRED FINCH/014.jpg,DOUBLE BARRED FINCH,train,taeniopygia bichenovii,sparrows
train/DOUBLE BARRED FINCH/047.jpg,DOUBLE BARRED FINCH,train,taeniopygia bichenovii,sparrows
train/DOUBLE BARRED FINCH/041.jpg,DOUBLE BARRED FINCH,train,taeniopygia bichenovii,sparrows
train/DOUBLE BARRED FINCH/050.jpg,DOUBLE BARRED FINCH,train,taeniopygia bichenovii,sparrows
train/DOUBLE BARRED FINCH/044.jpg,DOUBLE BARRED FINCH,train,taeniopygia bichenovii,sparrows
train/DOUBLE BARRED FINCH/051.jpg,DOUBLE BARRED FINCH,train,taeniopygia bichenovii,sparrows
train/DOUBLE BARRED FINCH/020.jpg,DOUBLE BARRED FINCH,train,taeniopygia bichenovii,sparrows
train/DOUBLE BARRED FINCH/046.jpg,DOUBLE BARRED FINCH,train,taeniopygia bichenovii,sparrows
train/DOUBLE BARRED FINCH/053.jpg,DOUBLE BARRED FINCH,train,taeniopygia bichenovii,sparrows
train/DOUBLE BARRED FINCH/021.jpg,DOUBLE BARRED FINCH,train,taeniopygia bichenovii,sparrows
train/DOUBLE BARRED FINCH/023.jpg,DOUBLE BARRED FINCH,train,taeniopygia bichenovii,sparrows
train/DOUBLE BARRED FINCH/026.jpg,DOUBLE BARRED FINCH,train,taeniopygia bichenovii,sparrows
train/DOUBLE BARRED FINCH/055.jpg,DOUBLE BARRED FINCH,train,taeniopygia bichenovii,sparrows
train/DOUBLE BARRED FINCH/028.jpg,DOUBLE BARRED FINCH,train,taeniopygia bichenovii,sparrows
train/DOUBLE BARRED FINCH/045.jpg,DOUBLE BARRED FINCH,train,taeniopygia bichenovii,sparrows
train/DOUBLE BARRED FINCH/048.jpg,DOUBLE BARRED FINCH,train,taeniopygia bichenovii,sparrows
train/DOUBLE BARRED FINCH/071.jpg,DOUBLE BARRED FINCH,train,taeniopygia bichenovii,sparrows
train/DOUBLE BARRED FINCH/043.jpg,DOUBLE BARRED FINCH,train,taeniopygia bichenovii,sparrows
train/DOUBLE BARRED FINCH/061.jpg,DOUBLE BARRED FINCH,train,taeniopygia bichenovii,sparrows
train/DOUBLE BARRED FINCH/067.jpg,DOUBLE BARRED FINCH,train,taeniopygia bichenovii,sparrows
train/DOUBLE BARRED FINCH/069.jpg,DOUBLE BARRED FINCH,train,taeniopygia bichenovii,sparrows
train/DOUBLE BARRED FINCH/070.jpg,DOUBLE BARRED FINCH,train,taeniopygia bichenovii,sparrows
train/DOUBLE BARRED FINCH/037.jpg,DOUBLE BARRED FINCH,train,taeniopygia bichenovii,sparrows
train/DOUBLE BARRED FINCH/057.jpg,DOUBLE BARRED FINCH,train,taeniopygia bichenovii,sparrows
train/DOUBLE BARRED FINCH/064.jpg,DOUBLE BARRED FINCH,train,taeniopygia bichenovii,sparrows
train/DOUBLE BARRED FINCH/059.jpg,DOUBLE BARRED FINCH,train,taeniopygia bichenovii,sparrows
train/DOUBLE BARRED FINCH/068.jpg,DOUBLE BARRED FINCH,train,taeniopygia bichenovii,sparrows
train/DOUBLE BARRED FINCH/060.jpg,DOUBLE BARRED FINCH,train,taeniopygia bichenovii,sparrows
train/DOUBLE BARRED FINCH/056.jpg,DOUBLE BARRED FINCH,train,taeniopygia bichenovii,sparrows
train/DOUBLE BARRED FINCH/054.jpg,DOUBLE BARRED FINCH,train,taeniopygia bichenovii,sparrows
train/DOUBLE BARRED FINCH/062.jpg,DOUBLE BARRED FINCH,train,taeniopygia bichenovii,sparrows
train/DOUBLE BARRED FINCH/063.jpg,DOUBLE BARRED FINCH,train,taeniopygia bichenovii,sparrows
train/DOUBLE BARRED FINCH/072.jpg,DOUBLE BARRED FINCH,train,taeniopygia bichenovii,sparrows
train/DOUBLE BARRED FINCH/065.jpg,DOUBLE BARRED FINCH,train,taeniopygia bichenovii,sparrows
train/DOUBLE BARRED FINCH/058.jpg,DOUBLE BARRED FINCH,train,taeniopygia bichenovii,sparrows
train/DOUBLE BARRED FINCH/073.jpg,DOUBLE BARRED FINCH,train,taeniopygia bichenovii,sparrows
train/DOUBLE BARRED FINCH/052.jpg,DOUBLE BARRED FINCH,train,taeniopygia bichenovii,sparrows
train/DOUBLE BARRED FINCH/075.jpg,DOUBLE BARRED FINCH,train,taeniopygia bichenovii,sparrows
train/DOUBLE BARRED FINCH/087.jpg,DOUBLE BARRED FINCH,train,taeniopygia bichenovii,sparrows
train/DOUBLE BARRED FINCH/088.jpg,DOUBLE BARRED FINCH,train,taeniopygia bichenovii,sparrows
train/DOUBLE BARRED FINCH/090.jpg,DOUBLE BARRED FINCH,train,taeniopygia bichenovii,sparrows
train/DOUBLE BARRED FINCH/091.jpg,DOUBLE BARRED FINCH,train,taeniopygia bichenovii,sparrows
train/DOUBLE BARRED FINCH/092.jpg,DOUBLE BARRED FINCH,train,taeniopygia bichenovii,sparrows
train/DOUBLE BARRED FINCH/094.jpg,DOUBLE BARRED FINCH,train,taeniopygia bichenovii,sparrows
train/DOUBLE BARRED FINCH/111.jpg,DOUBLE BARRED FINCH,train,taeniopygia bichenovii,sparrows
train/DOUBLE BARRED FINCH/112.jpg,DOUBLE BARRED FINCH,train,taeniopygia bichenovii,sparrows
train/DOUBLE BARRED FINCH/147.jpg,DOUBLE BARRED FINCH,train,taeniopygia bichenovii,sparrows
train/DOUBLE BARRED FINCH/093.jpg,DOUBLE BARRED FINCH,train,taeniopygia bichenovii,sparrows
train/DOUBLE BARRED FINCH/080.jpg,DOUBLE BARRED FINCH,train,taeniopygia bichenovii,sparrows
train/DOUBLE BARRED FINCH/096.jpg,DOUBLE BARRED FINCH,train,taeniopygia bichenovii,sparrows
train/DOUBLE BARRED FINCH/081.jpg,DOUBLE BARRED FINCH,train,taeniopygia bichenovii,sparrows
train/DOUBLE BARRED FINCH/133.jpg,DOUBLE BARRED FINCH,train,taeniopygia bichenovii,sparrows
train/DOUBLE BARRED FINCH/086.jpg,DOUBLE BARRED FINCH,train,taeniopygia bichenovii,sparrows
train/DOUBLE BARRED FINCH/079.jpg,DOUBLE BARRED FINCH,train,taeniopygia bichenovii,sparrows
train/DOUBLE BARRED FINCH/110.jpg,DOUBLE BARRED FINCH,train,taeniopygia bichenovii,sparrows
train/DOUBLE BARRED FINCH/148.jpg,DOUBLE BARRED FINCH,train,taeniopygia bichenovii,sparrows
train/DOUBLE BARRED FINCH/103.jpg,DOUBLE BARRED FINCH,train,taeniopygia bichenovii,sparrows
train/DOUBLE BARRED FINCH/095.jpg,DOUBLE BARRED FINCH,train,taeniopygia bichenovii,sparrows
train/DOUBLE BARRED FINCH/102.jpg,DOUBLE BARRED FINCH,train,taeniopygia bichenovii,sparrows
train/DOUBLE BARRED FINCH/134.jpg,DOUBLE BARRED FINCH,train,taeniopygia bichenovii,sparrows
train/DOUBLE BARRED FINCH/099.jpg,DOUBLE BARRED FINCH,train,taeniopygia bichenovii,sparrows
train/DOUBLE BARRED FINCH/100.jpg,DOUBLE BARRED FINCH,train,taeniopygia bichenovii,sparrows
train/DOUBLE BARRED FINCH/077.jpg,DOUBLE BARRED FINCH,train,taeniopygia bichenovii,sparrows
train/DOUBLE BARRED FINCH/098.jpg,DOUBLE BARRED FINCH,train,taeniopygia bichenovii,sparrows
train/DOUBLE BARRED FINCH/089.jpg,DOUBLE BARRED FINCH,train,taeniopygia bichenovii,sparrows
